Ano,Mês,EVI_mean,EVI_min,EVI_max,EVI_std,SG_mean,SG_min,SG_max,SG_std,Data
0.35999999999999943,0.9090909090909091,0.7660098522167487,0.8581691520626972,0.6046609279865632,0.055801376597836835,0.5904660371611329,0.5859130928713435,0.6150719199499686,0.2827309236947785,2009-11-01
0.35999999999999943,0.9999999999999999,0.617942402425161,0.5195384782845325,0.9296661767793407,0.628441494591937,0.6911361559549193,0.7097415506958252,0.6854283927454659,0.11325301204819263,2009-12-01
0.4000000000000057,0.0,0.7642099280030313,0.7875258517470338,0.7369305059836236,0.21300393313667645,0.7438318611026499,0.7506390230048282,0.7485928705440901,0.15983935742971903,2010-01-01
0.4000000000000057,0.09090909090909091,0.7298219022356952,0.8366169587460541,0.566029813142977,0.05752212389380526,0.6985988425220832,0.6174382277761999,0.8023764853033144,0.6746987951807223,2010-02-01
0.4000000000000057,0.1818181818181818,0.6534672224327396,0.8159355611189724,0.4366995591014067,0.005162241887905777,0.6197075845263477,0.6424311275205908,0.612883051907442,0.1172690763052199,2010-03-01
0.4000000000000057,0.2727272727272727,0.7023493747631676,0.7930771742679872,0.5891245013646861,0.12020648967551628,0.6658544014620772,0.694689008804317,0.6500938086303938,0.06506024096385507,2010-04-01
0.4000000000000057,0.36363636363636365,0.6995073891625614,0.8220311309459016,0.5269787948771781,0.05113077679449381,0.5770636612854095,0.5739846634478841,0.6006879299562227,0.2795180722891562,2010-05-01
0.4000000000000057,0.4545454545454545,0.4461917392951875,0.6293675846304561,0.3371824480369515,0.1575712881022617,0.41623515077672846,0.4521442771939791,0.4046278924327704,0.12048192771084218,2010-06-01
0.4000000000000057,0.5454545454545454,0.5846911708980674,0.7386524436704037,0.43334033172370356,0.09046214355948884,0.3996344806579347,0.4535643283158194,0.36898061288305195,0.02489959839357321,2010-07-01
0.4000000000000057,0.6363636363636364,0.6185107995452823,0.7519320779362141,0.4826789838337182,0.10435103244837775,0.5622905878769419,0.5566600397614315,0.589430894308943,0.2995983935742972,2010-08-01
0.4000000000000057,0.7272727272727273,0.6702349374763168,0.811799281593556,0.48183917698929235,0.03625860373647992,0.5566554980201034,0.5748366941209883,0.5578486554096309,0.16706827309236974,2010-09-01
0.4000000000000057,0.8181818181818182,0.6699507389162561,0.8278001523892456,0.4503464203233256,0.10501323514742146,0.5304599451720985,0.5799488781596137,0.49843652282676665,0.16437634596356393,2010-10-01
0.4000000000000057,0.9090909090909091,0.5766388783630163,0.7516055295526287,0.39051018265798865,0.050762045231071924,0.6002132196162046,0.6404430559500142,0.5750469043151969,0.02570281124497935,2010-11-01
